condition_id,condition_label,Ta,Tr,RH,v,PMV
dry_still,"RH 30%, v 0.05 m/s",25.0,22.5,30.0,0.05,-1.5409714193994268
dry_still,"RH 30%, v 0.05 m/s",25.0,22.90909090909091,30.0,0.05,-1.4630919083822473
dry_still,"RH 30%, v 0.05 m/s",25.0,23.31818181818182,30.0,0.05,-1.384970238827748
dry_still,"RH 30%, v 0.05 m/s",25.0,23.727272727272727,30.0,0.05,-1.3066054730183108
dry_still,"RH 30%, v 0.05 m/s",25.0,24.136363636363637,30.0,0.05,-1.2279966855621456
dry_still,"RH 30%, v 0.05 m/s",25.0,24.545454545454547,30.0,0.05,-1.149142962889423
dry_still,"RH 30%, v 0.05 m/s",25.0,24.954545454545453,30.0,0.05,-1.070043402776212
dry_still,"RH 30%, v 0.05 m/s",25.0,25.363636363636363,30.0,0.05,-0.9906971138937375
dry_still,"RH 30%, v 0.05 m/s",25.0,25.772727272727273,30.0,0.05,-0.9111032153826392
dry_still,"RH 30%, v 0.05 m/s",25.0,26.18181818181818,30.0,0.05,-0.8312608364486921
dry_still,"RH 30%, v 0.05 m/s",25.0,26.590909090909093,30.0,0.05,-0.7511691159805772
dry_still,"RH 30%, v 0.05 m/s",25.0,27.0,30.0,0.05,-0.6708272021869215
dry_still,"RH 30%, v 0.05 m/s",25.0,27.40909090909091,30.0,0.05,-0.5902342522517773
dry_still,"RH 30%, v 0.05 m/s",25.0,27.81818181818182,30.0,0.05,-0.5093894320080741
dry_still,"RH 30%, v 0.05 m/s",25.0,28.227272727272727,30.0,0.05,-0.4282919156262413
dry_still,"RH 30%, v 0.05 m/s",25.0,28.636363636363637,30.0,0.05,-0.3469408853194542
dry_still,"RH 30%, v 0.05 m/s",25.0,29.045454545454547,30.0,0.05,-0.26533553106240737
dry_still,"RH 30%, v 0.05 m/s",25.0,29.454545454545453,30.0,0.05,-0.18347505032392938
dry_still,"RH 30%, v 0.05 m/s",25.0,29.863636363636367,30.0,0.05,-0.10135864781223859
dry_still,"RH 30%, v 0.05 m/s",25.0,30.272727272727273,30.0,0.05,-0.018985535232467276
dry_still,"RH 30%, v 0.05 m/s",25.0,30.681818181818183,30.0,0.05,0.0636450689450381
dry_still,"RH 30%, v 0.05 m/s",25.0,31.090909090909093,30.0,0.05,0.1465339397046588
dry_still,"RH 30%, v 0.05 m/s",25.0,31.5,30.0,0.05,0.22968184569667394
dry_still,"RH 30%, v 0.05 m/s",25.0,31.90909090909091,30.0,0.05,0.31308954943805917
dry_still,"RH 30%, v 0.05 m/s",25.0,32.31818181818182,30.0,0.05,0.39675780750404865
dry_still,"RH 30%, v 0.05 m/s",25.0,32.72727272727273,30.0,0.05,0.4806873707124522
dry_still,"RH 30%, v 0.05 m/s",25.0,33.13636363636364,30.0,0.05,0.5648789842979974
dry_still,"RH 30%, v 0.05 m/s",25.0,33.54545454545455,30.0,0.05,0.6493333880808491
dry_still,"RH 30%, v 0.05 m/s",25.0,33.95454545454545,30.0,0.05,0.7340513166263322
dry_still,"RH 30%, v 0.05 m/s",25.0,34.36363636363636,30.0,0.05,0.81903349939948
dry_still,"RH 30%, v 0.05 m/s",25.0,34.77272727272727,30.0,0.05,0.9042806609111603
dry_still,"RH 30%, v 0.05 m/s",25.0,35.18181818181819,30.0,0.05,0.9897935208594302
dry_still,"RH 30%, v 0.05 m/s",25.0,35.59090909090909,30.0,0.05,1.0755727942646123
dry_still,"RH 30%, v 0.05 m/s",25.0,36.0,30.0,0.05,1.1616191915984124
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,18.0,30.0,0.05,-2.3120757147453745
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,18.40909090909091,30.0,0.05,-2.236560559578265
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,18.818181818181817,30.0,0.05,-2.1608179208026494
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,19.227272727272727,30.0,0.05,-2.0848465737848927
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,19.636363636363637,30.0,0.05,-2.0086453196323584
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,20.045454545454547,30.0,0.05,-1.9322129838543123
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,20.454545454545453,30.0,0.05,-1.8555484151142165
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,20.863636363636363,30.0,0.05,-1.7786504840669972
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,21.272727272727273,30.0,0.05,-1.7015180822726015
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,21.681818181818183,30.0,0.05,-1.6241501211808065
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,22.09090909090909,30.0,0.05,-1.546545531181587
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,22.5,30.0,0.05,-1.4687032607145523
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,22.90909090909091,30.0,0.05,-1.3906222754354558
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,23.31818181818182,30.0,0.05,-1.3123015574320305
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,23.727272727272727,30.0,0.05,-1.233740104488729
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,24.136363636363637,30.0,0.05,-1.154936929394845
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,24.545454545454547,30.0,0.05,-1.0758910592926079
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,24.954545454545453,30.0,0.05,-0.9966015350643189
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,25.363636363636363,30.0,0.05,-0.9170674107533744
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,25.772727272727273,30.0,0.05,-0.8372877530190032
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,26.18181818181818,30.0,0.05,-0.7572616406202339
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,26.590909090909093,30.0,0.05,-0.6769881639292246
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,27.0,30.0,0.05,-0.5964664244703234
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,27.40909090909091,30.0,0.05,-0.5156955344841436
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,27.81818181818182,30.0,0.05,-0.4346746165146903
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,28.227272727272727,30.0,0.05,-0.3534028030177143
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,28.636363636363637,30.0,0.05,-0.2718792359901266
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,29.045454545454547,30.0,0.05,-0.19010306661688273
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,29.454545454545453,30.0,0.05,-0.10807345493739018
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,29.863636363636367,30.0,0.05,-0.025789569527268828
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,30.272727272727273,30.0,0.05,0.05674941280376955
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,30.681818181818183,30.0,0.05,0.13954430729926576
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,31.090909090909093,30.0,0.05,0.22259592152926547
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,31.5,30.0,0.05,0.3059050556513942
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,31.90909090909091,30.0,0.05,0.38947250265856387
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,32.31818181818182,30.0,0.05,0.4732990486159134
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,32.72727272727273,30.0,0.05,0.5573854728860915
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,33.13636363636364,30.0,0.05,0.6417325483449811
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,33.54545454545455,30.0,0.05,0.7263410415871581
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,33.95454545454545,30.0,0.05,0.8112117131222081
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,34.36363636363636,30.0,0.05,0.8963453175623401
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,34.77272727272727,30.0,0.05,0.9817426038018948
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,35.18181818181819,30.0,0.05,1.067404315188845
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,35.59090909090909,30.0,0.05,1.1533311896888716
dry_still,"RH 30%, v 0.05 m/s",25.31818181818182,36.0,30.0,0.05,1.239523960042494
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,18.0,30.0,0.05,-2.242936621258004
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,18.40909090909091,30.0,0.05,-2.1671733980016876
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,18.818181818181817,30.0,0.05,-2.0911865596584773
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,19.227272727272727,30.0,0.05,-2.0149747482230476
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,19.636363636363637,30.0,0.05,-1.9385366384900904
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,20.045454545454547,30.0,0.05,-1.8618709362208432
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,20.454545454545453,30.0,0.05,-1.7849763764441902
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,20.863636363636363,30.0,0.05,-1.7078517218803815
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,21.272727272727273,30.0,0.05,-1.630495761476437
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,21.681818181818183,30.0,0.05,-1.5529073090434613
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,22.09090909090909,30.0,0.05,-1.4750852019876768
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,22.5,30.0,0.05,-1.3970283001262156
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,22.90909090909091,30.0,0.05,-1.318735484582312
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,23.31818181818182,30.0,0.05,-1.2402056567515343
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,23.727272727272727,30.0,0.05,-1.1614377373354168
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,24.136363636363637,30.0,0.05,-1.0824306654351883
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,24.545454545454547,30.0,0.05,-1.003183397702699
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,24.954545454545453,30.0,0.05,-0.9236949075430887
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,25.363636363636363,30.0,0.05,-0.843964184365197
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,25.772727272727273,30.0,0.05,-0.763990232877938
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,26.18181818181818,30.0,0.05,-0.6837720724266567
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,26.590909090909093,30.0,0.05,-0.6033087363682513
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,27.0,30.0,0.05,-0.5225992714828813
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,27.40909090909091,30.0,0.05,-0.44164273741731835
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,27.81818181818182,30.0,0.05,-0.36043820616060934
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,28.227272727272727,30.0,0.05,-0.27898476154803864
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,28.636363636363637,30.0,0.05,-0.19728149879152512
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,29.045454545454547,30.0,0.05,-0.11532752403605735
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,29.454545454545453,30.0,0.05,-0.03312195393867744
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,29.863636363636367,30.0,0.05,0.04933608472987566
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,30.272727272727273,30.0,0.05,0.13204745546342425
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,30.681818181818183,30.0,0.05,0.21501301237903653
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,31.090909090909093,30.0,0.05,0.29823360055762904
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,31.5,30.0,0.05,0.38171005636790495
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,31.90909090909091,30.0,0.05,0.4654432077741308
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,32.31818181818182,30.0,0.05,0.5494338746288842
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,32.72727272727273,30.0,0.05,0.6336828689517776
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,33.13636363636364,30.0,0.05,0.7181909951947455
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,33.54545454545455,30.0,0.05,0.8029590504951893
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,33.95454545454545,30.0,0.05,0.8879878249167241
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,34.36363636363636,30.0,0.05,0.9732781016797398
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,34.77272727272727,30.0,0.05,1.0588306573800377
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,35.18181818181819,30.0,0.05,1.1446462621989892
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,35.59090909090909,30.0,0.05,1.2307256801036088
dry_still,"RH 30%, v 0.05 m/s",25.636363636363637,36.0,30.0,0.05,1.317069669037238
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,18.0,30.0,0.05,-2.1745782748197806
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,18.40909090909091,30.0,0.05,-2.098550263207451
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,18.818181818181817,30.0,0.05,-2.02230311885392
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,19.227272727272727,30.0,0.05,-1.94583531650877
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,19.636363636363637,30.0,0.05,-1.869145373263265
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,20.045454545454547,30.0,0.05,-1.7922318459971505
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,20.454545454545453,30.0,0.05,-1.71509332902708
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,20.863636363636363,30.0,0.05,-1.6377284519376178
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,21.272727272727273,30.0,0.05,-1.56013587757675
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,21.681818181818183,30.0,0.05,-1.4823143002013681
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,22.09090909090909,30.0,0.05,-1.4042624437583684
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,22.5,30.0,0.05,-1.3259790602896473
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,22.90909090909091,30.0,0.05,-1.2474629284499372
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,23.31818181818182,30.0,0.05,-1.1687128521274972
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,23.727272727272727,30.0,0.05,-1.0897276591591416
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,24.136363636363637,30.0,0.05,-1.0105062001319025
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,24.545454545454547,30.0,0.05,-0.93104734726361
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,24.954545454545453,30.0,0.05,-0.8513499933562638
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,25.363636363636363,30.0,0.05,-0.7714130508172439
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,25.772727272727273,30.0,0.05,-0.6912354507411878
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,26.18181818181818,30.0,0.05,-0.6108161420496148
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,26.590909090909093,30.0,0.05,-0.5301540906833103
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,27.0,30.0,0.05,-0.44924827884280516
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,27.40909090909091,30.0,0.05,-0.3680977042746351
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,27.81818181818182,30.0,0.05,-0.28670137959927644
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,28.227272727272727,30.0,0.05,-0.2050583316776327
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,28.636363636363637,30.0,0.05,-0.12316760101436296
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,29.045454545454547,30.0,0.05,-0.04102824119390124
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,29.454545454545453,30.0,0.05,0.04136068165140621
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,29.863636363636367,30.0,0.05,0.1240000893448585
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,30.272727272727273,30.0,0.05,0.206890892140493
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,30.681818181818183,30.0,0.05,0.29003398917425466
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,31.090909090909093,30.0,0.05,0.37343026888988196
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,31.5,30.0,0.05,0.4570806094440657
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,31.90909090909091,30.0,0.05,0.5409858790894232
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,32.31818181818182,30.0,0.05,0.6251469365387955
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,32.72727272727273,30.0,0.05,0.7095646313110278
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,33.13636363636364,30.0,0.05,0.7942398040592997
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,33.54545454545455,30.0,0.05,0.8791732868835228
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,33.95454545454545,30.0,0.05,0.9643659036277317
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,34.36363636363636,30.0,0.05,1.0498184701627937
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,34.77272727272727,30.0,0.05,1.135531794655904
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,35.18181818181819,30.0,0.05,1.2215066778272643
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,35.59090909090909,30.0,0.05,1.3077439131947837
dry_still,"RH 30%, v 0.05 m/s",25.954545454545453,36.0,30.0,0.05,1.3942442873078984
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,18.0,30.0,0.05,-2.1070577231705743
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,18.40909090909091,30.0,0.05,-2.0307457221224943
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,18.818181818181817,30.0,0.05,-1.9542198338626022
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,19.227272727272727,30.0,0.05,-1.8774783203124663
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,19.636363636363637,30.0,0.05,-1.8005194988875666
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,20.045454545454547,30.0,0.05,-1.7233417388708536
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,20.454545454545453,30.0,0.05,-1.645943458095687
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,20.863636363636363,30.0,0.05,-1.5683231199072674
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,21.272727272727273,30.0,0.05,-1.4904792303715546
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,21.681818181818183,30.0,0.05,-1.4124103357100217
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,22.09090909090909,30.0,0.05,-1.334115019935268
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,22.5,30.0,0.05,-1.2555919026692968
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,22.90909090909091,30.0,0.05,-1.1768396371282337
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,23.31818181818182,30.0,0.05,-1.0978569082552563
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,23.727272727272727,30.0,0.05,-1.0186424309913729
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,24.136363636363637,30.0,0.05,-0.9391949486694916
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,24.545454545454547,30.0,0.05,-0.8595132315219848
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,24.954545454545453,30.0,0.05,-0.7795960752914486
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,25.363636363636363,30.0,0.05,-0.6994422999366042
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,25.772727272727273,30.0,0.05,-0.6190507484242922
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,26.18181818181818,30.0,0.05,-0.5384202856021427
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,26.590909090909093,30.0,0.05,-0.45754979714274957
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,27.0,30.0,0.05,-0.37643818855727484
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,27.40909090909091,30.0,0.05,-0.29508438426964795
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,27.81818181818182,30.0,0.05,-0.21348732674871218
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,28.227272727272727,30.0,0.05,-0.1316459756936288
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,28.636363636363637,30.0,0.05,-0.049559307267447415
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,29.045454545454547,30.0,0.05,0.03277368662290547
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,29.454545454545453,30.0,0.05,0.11535399900522486
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,29.863636363636367,30.0,0.05,0.19818260848100608
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,30.272727272727273,30.0,0.05,0.28126047982827257
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,30.681818181818183,30.0,0.05,0.36458856457095623
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,31.090909090909093,30.0,0.05,0.44816780151598706
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,31.5,30.0,0.05,0.5319991172613208
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,31.90909090909091,30.0,0.05,0.616083426677066
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,32.31818181818182,30.0,0.05,0.7004216333599906
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,32.72727272727273,30.0,0.05,0.7850146300648528
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,33.13636363636364,30.0,0.05,0.8698632991131183
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,33.54545454545455,30.0,0.05,0.9549685127805032
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,33.95454545454545,30.0,0.05,1.040331133664831
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,34.36363636363636,30.0,0.05,1.1259520150359477
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,34.77272727272727,30.0,0.05,1.2118320011674018
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,35.18181818181819,30.0,0.05,1.297971927652453
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,35.59090909090909,30.0,0.05,1.3843726217049017
dry_still,"RH 30%, v 0.05 m/s",26.272727272727273,36.0,30.0,0.05,1.471034902444562
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,18.0,30.0,0.05,-2.0404411747238154
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,18.40909090909091,30.0,0.05,-1.9638228863444744
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,18.818181818181817,30.0,0.05,-1.8869969213177875
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,19.227272727272727,30.0,0.05,-1.8099612660159574
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,19.636363636363637,30.0,0.05,-1.7327139808548815
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,20.045454545454547,30.0,0.05,-1.6552531950211349
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,20.454545454545453,30.0,0.05,-1.5775771016880566
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,20.863636363636363,30.0,0.05,-1.4996839536667026
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,21.272727272727273,30.0,0.05,-1.4215720594428736
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,21.681818181818183,30.0,0.05,-1.3432397795587034
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,22.09090909090909,30.0,0.05,-1.264685523301306
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,22.5,30.0,0.05,-1.1859077456674312
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,22.90909090909091,30.0,0.05,-1.106904944575811
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,23.31818181818182,30.0,0.05,-1.0276756583019337
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,23.727272727272727,30.0,0.05,-0.9482184631143357
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,24.136363636363637,30.0,0.05,-0.8685319710922714
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,24.545454545454547,30.0,0.05,-0.7886148281080444
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,24.954545454545453,30.0,0.05,-0.7084657119590366
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,25.363636363636363,30.0,0.05,-0.6280833306353285
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,25.772727272727273,30.0,0.05,-0.5474664207111665
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,26.18181818181818,30.0,0.05,-0.46661374584947257
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,26.590909090909093,30.0,0.05,-0.3855240954095142
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,27.0,30.0,0.05,-0.3041962831489785
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,27.40909090909091,30.0,0.05,-0.2226291460127486
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,27.81818181818182,30.0,0.05,-0.14082154300145766
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,28.227272727272727,30.0,0.05,-0.05877235411283337
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,28.636363636363637,30.0,0.05,0.023519520649154902
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,29.045454545454547,30.0,0.05,0.10605516220354046
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,29.454545454545453,30.0,0.05,0.18883563326376848
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,29.863636363636367,30.0,0.05,0.2718619791562198
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,30.272727272727273,30.0,0.05,0.35513522858974633
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,30.681818181818183,30.0,0.05,0.4386563943798452
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,31.090909090909093,30.0,0.05,0.5224264741301352
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,31.5,30.0,0.05,0.606446450875185
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,31.90909090909091,30.0,0.05,0.6907172936867552
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,32.31818181818182,30.0,0.05,0.7752399582457274
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,32.72727272727273,30.0,0.05,0.8600153873834139
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,33.13636363636364,30.0,0.05,0.9450445115916933
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,33.54545454545455,30.0,0.05,1.0303282495079942
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,33.95454545454545,30.0,0.05,1.1158675083721563
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,34.36363636363636,30.0,0.05,1.2016631844611136
dry_still,"RH 30%, v 0.05 m/s",26.59090909090909,34.77272727272727,30.0,0.05,1.2877161634999215
