profile_id,profile_label,age,sex,height_cm,weight_kg,body_area_m2,clo,met,scenario_id,scenario_label,lever_id,lever_label,baseline_pmv,after_pmv,pmv_change,abs_pmv_improvement,baseline_ppd,after_ppd,ppd_improvement,baseline_load,after_load,load_change,baseline_load_w,after_load_w,load_change_w,dQ_conv,dQ_rad,dE_sk,dQ_res,dQ_conv_w,dQ_rad_w,dE_sk_w,dQ_res_w
reference_office,Reference office,40,male,170.0,70.0,1.809707801753247,0.5,0.9,cold_draft,Cold high-airflow draft,radiant,Directed 1°C radiant shift,-4.736173321550296,-4.584924874668631,0.15124844688166483,0.15124844688166483,99.99999996627515,99.9999996423782,3.2389695547863084e-07,-63.96131247844583,-61.918724820418326,2.0425876580275,-115.75128620262073,-112.05479938212346,3.6964868204972703,1.627736218370572,-3.6703238763980828,0.0,0.0,2.945726933581554,-6.642213754078831,0.0,0.0
reference_office,Reference office,40,male,170.0,70.0,1.809707801753247,0.5,0.9,severe_hot_bulk,Severe hot bulk,air_temp,Directed 1°C air shift,2.071005020955207,1.8458254328852206,-0.22517958806998628,0.22517958806998628,79.86477572527953,69.36156728530808,10.503208439971445,27.968613117897178,24.927596453499085,-3.041016664398093,50.615017363676735,45.11166578085387,-5.503351582822866,3.40629719604527,-0.9553401378975366,0.4000846129113036,0.1899749933390562,6.164402610773335,-1.7288865008811936,0.7240362453470155,0.34379922758371073
reference_office,Reference office,40,male,170.0,70.0,1.809707801753247,0.5,0.9,severe_hot_bulk,Severe hot bulk,radiant,Directed 1°C radiant shift,2.071005020955207,1.8580801160617126,-0.21292490489349425,0.21292490489349425,79.86477572527953,69.97816592337662,9.886609801902907,27.968613117897178,25.093094117279556,-2.875519000617622,50.615017363676735,45.41116819416932,-5.203849169507414,-0.9364901732659883,3.812009173883614,0.0,0.0,-1.6947735728247082,6.898622742332126,0.0,0.0
reference_office,Reference office,40,male,170.0,70.0,1.809707801753247,0.5,0.9,hot_radiant_gain,Hot radiant gain,air_temp,Directed 1°C air shift,2.05229921950381,1.8324510092606157,-0.21984821024319423,0.21984821024319423,79.0683530852383,68.68386235906416,10.384490726174135,27.715994066489458,24.74697686240852,-2.969017204080938,50.157850695472675,44.78479709770779,-5.373053597764887,3.406836401457724,-0.9557155240879087,0.3442178509932692,0.17367847571785466,6.165378415015006,-1.72956584019858,0.6229337304452578,0.3143072925032131
reference_office,Reference office,40,male,170.0,70.0,1.809707801753247,0.5,0.9,hot_radiant_gain,Hot radiant gain,radiant,Directed 1°C radiant shift,2.05229921950381,1.8330831118644724,-0.21921610763933752,0.21921610763933752,79.0683530852383,68.71600100752686,10.352352077711444,27.715994066489458,24.75551331355142,-2.9604807529380395,50.157850695472675,44.80024557994038,-5.357605115532294,-0.964265531853588,3.9247462847916283,0.0,0.0,-1.74503885595718,7.102643971489481,0.0,0.0
reference_office,Reference office,40,male,170.0,70.0,1.809707801753247,0.5,0.9,hot_humid_still,Hot humid still air,air_temp,Directed 1°C air shift,2.1195645721734118,1.879174245561311,-0.2403903266121008,0.2403903266121008,81.85832082232304,71.02924888372468,10.82907193859836,28.624402595691038,25.377967181836866,-3.2464354138541722,51.801804697947965,45.926705201608044,-5.875099496339921,3.3132961446339593,-0.9268721761115302,0.6090736613524204,0.2509377839793254,5.996097882463031,-1.6773678083370456,1.1022453567918902,0.4541240654220564
reference_office,Reference office,40,male,170.0,70.0,1.809707801753247,0.5,0.9,hot_humid_still,Hot humid still air,radiant,Directed 1°C radiant shift,2.1195645721734118,1.9049055113834856,-0.21465906078992614,0.21465906078992614,81.85832082232304,72.29274633461694,9.565574487706101,28.624402595691038,25.72546407901109,-2.898938516679948,51.801804697947965,46.55557304750928,-5.246231650438688,-0.8591644953105337,3.7581030119904835,0.0,0.0,-1.5548366901528645,6.801068340591556,0.0,0.0
larger_male,"Larger male, formal",35,male,182.0,88.0,2.0956715402894774,0.7,1.0,severe_cold_bulk,Severe cold bulk,air_temp,Directed 1°C air shift,-1.9233243612255986,-1.7304658606144365,0.19285850061116205,0.19285850061116205,73.18383460405428,63.37592712200795,9.807907482046332,-29.43113202483149,-26.479968867941402,2.9511631568900896,-61.677985782941576,-55.49331714429617,6.184668638645405,-3.93097974080964,1.3451391653002673,-0.2144169004249612,-0.15090568095576806,-8.238042368269276,2.818969866448512,-0.44934739597767503,-0.3162487408470085
larger_male,"Larger male, formal",35,male,182.0,88.0,2.0956715402894774,0.7,1.0,severe_cold_bulk,Severe cold bulk,radiant,Directed 1°C radiant shift,-1.9233243612255986,-1.7862179789156811,0.13710638230991745,0.13710638230991745,73.18383460405428,66.30588835352955,6.8779462505247295,-29.43113202483149,-27.3331000336811,2.0980319911503926,-61.677985782941576,-57.281199848470834,4.396785934470742,1.2617998328115405,-3.3598318239619367,0.0,0.0,2.6443179991651675,-7.041103933635924,0.0,0.0
larger_male,"Larger male, formal",35,male,182.0,88.0,2.0956715402894774,0.7,1.0,cold_radiant_sink,Cold radiant sink,air_temp,Directed 1°C air shift,-1.5099315958645982,-1.340792484852628,0.1691391110119702,0.1691391110119702,51.439907229057766,42.38459241417616,9.055314814881605,-23.105305086468967,-20.51710124154713,2.5882038449218356,-48.421130299418714,-42.99710516114823,5.424025138270487,-3.2815249822430026,1.1266049814558912,-0.2657427107776087,-0.1675411333571155,-6.876998514035595,2.360993996785467,-0.5569094360160136,-0.3511111850043509
larger_male,"Larger male, formal",35,male,182.0,88.0,2.0956715402894774,0.7,1.0,cold_radiant_sink,Cold radiant sink,radiant,Directed 1°C radiant shift,-1.5099315958645982,-1.366524816760822,0.1434067791037763,0.1434067791037763,51.439907229057766,43.736354447835346,7.70355278122242,-23.105305086468967,-20.910863039070584,2.1944420473983826,-48.421130299418714,-43.82230055387135,4.598829745547363,1.0184940174985435,-3.2129360648969367,0.0,0.0,2.134428926426793,-6.73325867197417,0.0,0.0
larger_male,"Larger male, formal",35,male,182.0,88.0,2.0956715402894774,0.7,1.0,cold_draft,Cold high-airflow draft,air_temp,Directed 1°C air shift,-2.6677916541352373,-2.3844820533705944,0.28330960076464295,0.28330960076464295,96.3135888931536,90.69083301025611,5.622755882897479,-40.82313413716914,-36.487868369156296,4.335265768012846,-85.5518803966852,-76.46658730706947,9.085293089615732,-5.985950540980525,2.0318516560931776,-0.22638285858359275,-0.15478402454190565,-12.544586190313282,4.2580936897645145,-0.4744241139430123,-0.3243764751239393
larger_male,"Larger male, formal",35,male,182.0,88.0,2.0956715402894774,0.7,1.0,cold_draft,Cold high-airflow draft,radiant,Directed 1°C radiant shift,-2.6677916541352373,-2.55686277172085,0.11092888241438725,0.11092888241438725,96.3135888931536,94.54632815170547,1.7672607414481263,-40.82313413716914,-39.12567600190982,1.6974581352593248,-85.5518803966852,-81.99456569178939,3.5573147048958162,1.9276069490878882,-3.6250650843472236,0.0,0.0,4.039631024067717,-7.596945728963554,0.0,0.0
larger_male,"Larger male, formal",35,male,182.0,88.0,2.0956715402894774,0.7,1.0,severe_hot_bulk,Severe hot bulk,air_temp,Directed 1°C air shift,2.347967900772193,2.169503099817873,-0.17846480095432016,0.17846480095432016,89.68562351109149,83.79252230918351,5.893101201907982,35.929120782132756,33.1982131803984,-2.7309076017343585,75.29563589073882,69.57255055062394,-5.723085340114878,3.2951157589899447,-1.175376096099173,0.4000846129113036,0.21108332593228463,6.905480318074588,-2.4632022337315878,0.8384459369859485,0.4423613187859372
larger_male,"Larger male, formal",35,male,182.0,88.0,2.0956715402894774,0.7,1.0,severe_hot_bulk,Severe hot bulk,radiant,Directed 1°C radiant shift,2.347967900772193,2.1853092296209,-0.16265867115129318,0.16265867115129318,89.68562351109149,84.37942053897817,5.306202972113326,35.929120782132756,33.44008205203171,-2.4890387301010435,75.29563589073882,70.0794282613878,-5.216207629351018,-1.155718301751822,3.644757031852863,0.0,0.0,-2.42200595357298,7.638213582923992,0.0,0.0
