scenario_id,time_min,agent_id,room_id,room_name,x,y,activity,clo,duration_mins,pmv,ppd,met,air_temp,mean_radiant_temp,humidity,air_velocity,lux,noise_db,position_error,environment_error,computed_error
higher_clo_sedentary_t22p0_rh80,0.0,resident_10,room_8,Entry Closet,2,8,seated,0.8,0.0,-1.61,57.1,0.81,22.0,22.0,80.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t22p0_rh80,0.0,resident_11,room_9,Service Vestibule,3,11,seated,0.8,0.0,-1.44,47.5,0.8,22.0,23.5,80.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t22p0_rh80,0.0,resident_12,room_14,Guest Room,8,10,seated,0.9,0.0,-1.16,33.1,0.8,22.0,23.5,80.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t22p0_rh80,0.0,resident_13,room_15,Bath 2,22,10,seated,0.8,0.0,-1.11,30.9,0.83,22.0,23.5,90.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t22p0_rh80,0.0,resident_14,room_21,Bedroom 1,13,18,seated,0.9,0.0,-1.11,31.1,0.81,22.0,23.5,80.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t22p0_rh80,0.0,resident_15,room_22,Bedroom 2,18,18,seated,0.9,0.0,-1.78,66.2,0.72,22.0,23.5,80.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t22p0_rh80,0.0,resident_16,room_16,Bedroom 3,25,10,seated,0.9,0.0,-1.2,35.1,0.79,22.0,23.5,80.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t22p0_rh80,0.0,resident_17,room_19,West Bedroom Hall,14,13,seated,0.9,0.0,-2.28,87.6,0.7,22.0,22.0,80.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t22p0_rh80,0.0,resident_18,room_20,East Bedroom Hall,17,13,seated,0.9,0.0,-1.3,40.4,0.82,22.0,22.0,80.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t22p0_rh80,0.0,resident_19,room_17,Laundry,5,11,seated,0.8,0.0,-1.32,41.1,0.8,22.0,23.5,90.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t22p0_rh80,0.0,resident_20,room_18,Ensuite Bath,28,11,seated,0.8,0.0,-2.16,83.5,0.73,22.0,22.0,90.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t22p0_rh80,0.0,resident_21,room_23,Shared Bath,15,17,seated,0.8,0.0,-1.61,57.1,0.8,22.0,22.0,90.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_01,room_0,Living Room,12,5,seated,0.9,0.0,-1.93,73.6,0.73,23.5,23.5,35.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_02,room_1,Dining Room,20,5,seated,0.9,0.0,-2.18,84.2,0.7,23.5,23.5,35.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_03,room_2,Primary Bedroom,28,6,seated,0.9,0.0,-1.21,35.8,0.79,23.5,24.0,35.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_04,room_3,Kitchen,3,6,seated,0.8,0.0,-2.26,87.1,0.73,23.5,23.5,35.0,0.15,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_05,room_4,Breakfast Nook,7,5,seated,0.9,0.0,-1.38,44.6,0.8,23.5,23.5,35.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_06,room_5,Powder Room,15,5,seated,0.8,0.0,-1.38,44.6,0.82,23.5,23.5,35.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_07,room_6,Study,25,5,seated,0.9,0.0,-1.28,39.5,0.81,23.5,23.5,35.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_08,room_11,Family Lounge West,12,10,seated,0.9,0.0,-1.21,35.6,0.82,23.5,23.5,35.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_09,room_12,Family Lounge East,19,10,seated,0.9,0.0,-1.16,33.3,0.79,23.5,25.0,35.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_10,room_8,Entry Closet,2,8,seated,0.8,0.0,-1.44,47.5,0.81,23.5,23.5,35.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_11,room_9,Service Vestibule,3,11,seated,0.8,0.0,-1.25,37.8,0.8,23.5,25.0,35.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_12,room_14,Guest Room,8,10,seated,0.9,0.0,-0.98,25.3,0.8,23.5,25.0,35.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_13,room_15,Bath 2,22,10,seated,0.8,0.0,-0.9,22.2,0.83,23.5,25.0,45.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_14,room_21,Bedroom 1,13,18,seated,0.9,0.0,-0.94,23.7,0.81,23.5,25.0,35.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_15,room_22,Bedroom 2,18,18,seated,0.9,0.0,-1.58,55.3,0.72,23.5,25.0,35.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_16,room_16,Bedroom 3,25,10,seated,0.9,0.0,-1.02,27.0,0.79,23.5,25.0,35.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_17,room_19,West Bedroom Hall,14,13,seated,0.9,0.0,-2.09,80.9,0.7,23.5,23.5,35.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_18,room_20,East Bedroom Hall,17,13,seated,0.9,0.0,-1.16,33.2,0.82,23.5,23.5,35.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_19,room_17,Laundry,5,11,seated,0.8,0.0,-1.1,30.4,0.8,23.5,25.0,45.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_20,room_18,Ensuite Bath,28,11,seated,0.8,0.0,-1.92,73.0,0.73,23.5,23.5,45.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh35,0.0,resident_21,room_23,Shared Bath,15,17,seated,0.8,0.0,-1.4,45.6,0.8,23.5,23.5,45.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_01,room_0,Living Room,12,5,seated,0.9,0.0,-1.73,63.2,0.73,23.5,23.5,55.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_02,room_1,Dining Room,20,5,seated,0.9,0.0,-1.97,75.3,0.7,23.5,23.5,55.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_03,room_2,Primary Bedroom,28,6,seated,0.9,0.0,-1.02,27.0,0.79,23.5,24.0,55.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_04,room_3,Kitchen,3,6,seated,0.8,0.0,-2.06,79.4,0.73,23.5,23.5,55.0,0.15,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_05,room_4,Breakfast Nook,7,5,seated,0.9,0.0,-1.19,35.0,0.8,23.5,23.5,55.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_06,room_5,Powder Room,15,5,seated,0.8,0.0,-1.2,35.2,0.82,23.5,23.5,55.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_07,room_6,Study,25,5,seated,0.9,0.0,-1.1,30.5,0.81,23.5,23.5,55.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_08,room_11,Family Lounge West,12,10,seated,0.9,0.0,-1.02,27.2,0.82,23.5,23.5,55.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_09,room_12,Family Lounge East,19,10,seated,0.9,0.0,-0.97,24.9,0.79,23.5,25.0,55.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_10,room_8,Entry Closet,2,8,seated,0.8,0.0,-1.25,37.8,0.81,23.5,23.5,55.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_11,room_9,Service Vestibule,3,11,seated,0.8,0.0,-1.06,28.9,0.8,23.5,25.0,55.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_12,room_14,Guest Room,8,10,seated,0.9,0.0,-0.79,18.3,0.8,23.5,25.0,55.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_13,room_15,Bath 2,22,10,seated,0.8,0.0,-0.72,16.0,0.83,23.5,25.0,65.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_14,room_21,Bedroom 1,13,18,seated,0.9,0.0,-0.75,16.9,0.81,23.5,25.0,55.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_15,room_22,Bedroom 2,18,18,seated,0.9,0.0,-1.37,44.1,0.72,23.5,25.0,55.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_16,room_16,Bedroom 3,25,10,seated,0.9,0.0,-0.83,19.6,0.79,23.5,25.0,55.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_17,room_19,West Bedroom Hall,14,13,seated,0.9,0.0,-1.88,71.2,0.7,23.5,23.5,55.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_18,room_20,East Bedroom Hall,17,13,seated,0.9,0.0,-0.97,25.0,0.82,23.5,23.5,55.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_19,room_17,Laundry,5,11,seated,0.8,0.0,-0.91,22.5,0.8,23.5,25.0,65.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_20,room_18,Ensuite Bath,28,11,seated,0.8,0.0,-1.72,62.6,0.73,23.5,23.5,65.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh55,0.0,resident_21,room_23,Shared Bath,15,17,seated,0.8,0.0,-1.21,35.9,0.8,23.5,23.5,65.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_01,room_0,Living Room,12,5,seated,0.9,0.0,-1.52,52.1,0.73,23.5,23.5,75.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_02,room_1,Dining Room,20,5,seated,0.9,0.0,-1.76,64.7,0.7,23.5,23.5,75.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_03,room_2,Primary Bedroom,28,6,seated,0.9,0.0,-0.83,19.6,0.79,23.5,24.0,75.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_04,room_3,Kitchen,3,6,seated,0.8,0.0,-1.86,69.9,0.73,23.5,23.5,75.0,0.15,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_05,room_4,Breakfast Nook,7,5,seated,0.9,0.0,-1.01,26.3,0.8,23.5,23.5,75.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_06,room_5,Powder Room,15,5,seated,0.8,0.0,-1.02,26.8,0.82,23.5,23.5,75.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_07,room_6,Study,25,5,seated,0.9,0.0,-0.91,22.6,0.81,23.5,23.5,75.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_08,room_11,Family Lounge West,12,10,seated,0.9,0.0,-0.84,19.9,0.82,23.5,23.5,75.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_09,room_12,Family Lounge East,19,10,seated,0.9,0.0,-0.78,17.8,0.79,23.5,25.0,75.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_10,room_8,Entry Closet,2,8,seated,0.8,0.0,-1.07,29.0,0.81,23.5,23.5,75.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_11,room_9,Service Vestibule,3,11,seated,0.8,0.0,-0.88,21.2,0.8,23.5,25.0,75.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_12,room_14,Guest Room,8,10,seated,0.9,0.0,-0.61,12.7,0.8,23.5,25.0,75.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_13,room_15,Bath 2,22,10,seated,0.8,0.0,-0.54,11.1,0.83,23.5,25.0,85.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_14,room_21,Bedroom 1,13,18,seated,0.9,0.0,-0.57,11.7,0.81,23.5,25.0,75.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_15,room_22,Bedroom 2,18,18,seated,0.9,0.0,-1.17,33.6,0.72,23.5,25.0,75.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_16,room_16,Bedroom 3,25,10,seated,0.9,0.0,-0.64,13.7,0.79,23.5,25.0,75.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_17,room_19,West Bedroom Hall,14,13,seated,0.9,0.0,-1.67,60.2,0.7,23.5,23.5,75.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_18,room_20,East Bedroom Hall,17,13,seated,0.9,0.0,-0.79,18.2,0.82,23.5,23.5,75.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_19,room_17,Laundry,5,11,seated,0.8,0.0,-0.72,16.0,0.8,23.5,25.0,85.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_20,room_18,Ensuite Bath,28,11,seated,0.8,0.0,-1.51,51.5,0.73,23.5,23.5,85.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh75,0.0,resident_21,room_23,Shared Bath,15,17,seated,0.8,0.0,-1.02,27.1,0.8,23.5,23.5,85.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_01,room_0,Living Room,12,5,seated,0.9,0.0,-1.47,49.3,0.73,23.5,23.5,80.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_02,room_1,Dining Room,20,5,seated,0.9,0.0,-1.7,61.9,0.7,23.5,23.5,80.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_03,room_2,Primary Bedroom,28,6,seated,0.9,0.0,-0.78,18.0,0.79,23.5,24.0,80.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_04,room_3,Kitchen,3,6,seated,0.8,0.0,-1.81,67.3,0.73,23.5,23.5,80.0,0.15,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_05,room_4,Breakfast Nook,7,5,seated,0.9,0.0,-0.96,24.4,0.8,23.5,23.5,80.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_06,room_5,Powder Room,15,5,seated,0.8,0.0,-0.97,24.8,0.82,23.5,23.5,80.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_07,room_6,Study,25,5,seated,0.9,0.0,-0.87,20.9,0.81,23.5,23.5,80.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_08,room_11,Family Lounge West,12,10,seated,0.9,0.0,-0.8,18.3,0.82,23.5,23.5,80.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_09,room_12,Family Lounge East,19,10,seated,0.9,0.0,-0.73,16.3,0.79,23.5,25.0,80.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_10,room_8,Entry Closet,2,8,seated,0.8,0.0,-1.02,27.0,0.81,23.5,23.5,80.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_11,room_9,Service Vestibule,3,11,seated,0.8,0.0,-0.83,19.5,0.8,23.5,25.0,80.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_12,room_14,Guest Room,8,10,seated,0.9,0.0,-0.56,11.5,0.8,23.5,25.0,80.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_13,room_15,Bath 2,22,10,seated,0.8,0.0,-0.49,10.1,0.83,23.5,25.0,90.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_14,room_21,Bedroom 1,13,18,seated,0.9,0.0,-0.52,10.7,0.81,23.5,25.0,80.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_15,room_22,Bedroom 2,18,18,seated,0.9,0.0,-1.11,31.2,0.72,23.5,25.0,80.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_16,room_16,Bedroom 3,25,10,seated,0.9,0.0,-0.59,12.4,0.79,23.5,25.0,80.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_17,room_19,West Bedroom Hall,14,13,seated,0.9,0.0,-1.62,57.3,0.7,23.5,23.5,80.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_18,room_20,East Bedroom Hall,17,13,seated,0.9,0.0,-0.74,16.7,0.82,23.5,23.5,80.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_19,room_17,Laundry,5,11,seated,0.8,0.0,-0.68,14.6,0.8,23.5,25.0,90.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_20,room_18,Ensuite Bath,28,11,seated,0.8,0.0,-1.46,48.8,0.73,23.5,23.5,90.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t23p5_rh80,0.0,resident_21,room_23,Shared Bath,15,17,seated,0.8,0.0,-0.98,25.1,0.8,23.5,23.5,90.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_01,room_0,Living Room,12,5,seated,0.9,0.0,-1.32,41.3,0.73,25.0,25.0,35.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_02,room_1,Dining Room,20,5,seated,0.9,0.0,-1.54,53.2,0.7,25.0,25.0,35.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_03,room_2,Primary Bedroom,28,6,seated,0.9,0.0,-0.56,11.6,0.79,25.0,26.0,35.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_04,room_3,Kitchen,3,6,seated,0.8,0.0,-1.6,56.6,0.73,25.0,25.0,35.0,0.15,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_05,room_4,Breakfast Nook,7,5,seated,0.9,0.0,-0.83,19.5,0.8,25.0,25.0,35.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_06,room_5,Powder Room,15,5,seated,0.8,0.0,-0.82,19.3,0.82,25.0,25.0,35.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_07,room_6,Study,25,5,seated,0.9,0.0,-0.74,16.5,0.81,25.0,25.0,35.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_08,room_11,Family Lounge West,12,10,seated,0.9,0.0,-0.67,14.5,0.82,25.0,25.0,35.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_09,room_12,Family Lounge East,19,10,seated,0.9,0.0,-0.6,12.5,0.79,25.0,26.5,35.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_10,room_8,Entry Closet,2,8,seated,0.8,0.0,-0.87,21.0,0.81,25.0,25.0,35.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_11,room_9,Service Vestibule,3,11,seated,0.8,0.0,-0.67,14.5,0.8,25.0,26.5,35.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_12,room_14,Guest Room,8,10,seated,0.9,0.0,-0.42,8.7,0.8,25.0,26.5,35.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_13,room_15,Bath 2,22,10,seated,0.8,0.0,-0.32,7.2,0.83,25.0,26.5,45.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_14,room_21,Bedroom 1,13,18,seated,0.9,0.0,-0.38,8.1,0.81,25.0,26.5,35.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_15,room_22,Bedroom 2,18,18,seated,0.9,0.0,-0.95,24.1,0.72,25.0,26.5,35.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_16,room_16,Bedroom 3,25,10,seated,0.9,0.0,-0.45,9.3,0.79,25.0,26.5,35.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_17,room_19,West Bedroom Hall,14,13,seated,0.9,0.0,-1.47,49.2,0.7,25.0,25.0,35.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_18,room_20,East Bedroom Hall,17,13,seated,0.9,0.0,-0.63,13.3,0.82,25.0,25.0,35.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_19,room_17,Laundry,5,11,seated,0.8,0.0,-0.49,10.1,0.8,25.0,26.5,45.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_20,room_18,Ensuite Bath,28,11,seated,0.8,0.0,-1.26,38.1,0.73,25.0,25.0,45.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh35,0.0,resident_21,room_23,Shared Bath,15,17,seated,0.8,0.0,-0.8,18.4,0.8,25.0,25.0,45.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_01,room_0,Living Room,12,5,seated,0.9,0.0,-1.1,30.3,0.73,25.0,25.0,55.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_02,room_1,Dining Room,20,5,seated,0.9,0.0,-1.31,40.8,0.7,25.0,25.0,55.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_03,room_2,Primary Bedroom,28,6,seated,0.9,0.0,-0.35,7.6,0.79,25.0,26.0,55.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_04,room_3,Kitchen,3,6,seated,0.8,0.0,-1.38,44.6,0.73,25.0,25.0,55.0,0.15,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_05,room_4,Breakfast Nook,7,5,seated,0.9,0.0,-0.62,13.1,0.8,25.0,25.0,55.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_06,room_5,Powder Room,15,5,seated,0.8,0.0,-0.62,13.1,0.82,25.0,25.0,55.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_07,room_6,Study,25,5,seated,0.9,0.0,-0.54,11.0,0.81,25.0,25.0,55.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_08,room_11,Family Lounge West,12,10,seated,0.9,0.0,-0.47,9.6,0.82,25.0,25.0,55.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_09,room_12,Family Lounge East,19,10,seated,0.9,0.0,-0.39,8.2,0.79,25.0,26.5,55.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_10,room_8,Entry Closet,2,8,seated,0.8,0.0,-0.67,14.4,0.81,25.0,25.0,55.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_11,room_9,Service Vestibule,3,11,seated,0.8,0.0,-0.47,9.5,0.8,25.0,26.5,55.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_12,room_14,Guest Room,8,10,seated,0.9,0.0,-0.21,5.9,0.8,25.0,26.5,55.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_13,room_15,Bath 2,22,10,seated,0.8,0.0,-0.12,5.3,0.83,25.0,26.5,65.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_14,room_21,Bedroom 1,13,18,seated,0.9,0.0,-0.18,5.7,0.81,25.0,26.5,55.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_15,room_22,Bedroom 2,18,18,seated,0.9,0.0,-0.72,16.0,0.72,25.0,26.5,55.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_16,room_16,Bedroom 3,25,10,seated,0.9,0.0,-0.25,6.3,0.79,25.0,26.5,55.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_17,room_19,West Bedroom Hall,14,13,seated,0.9,0.0,-1.24,37.1,0.7,25.0,25.0,55.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_18,room_20,East Bedroom Hall,17,13,seated,0.9,0.0,-0.43,8.8,0.82,25.0,25.0,55.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_19,room_17,Laundry,5,11,seated,0.8,0.0,-0.29,6.7,0.8,25.0,26.5,65.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_20,room_18,Ensuite Bath,28,11,seated,0.8,0.0,-1.03,27.6,0.73,25.0,25.0,65.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh55,0.0,resident_21,room_23,Shared Bath,15,17,seated,0.8,0.0,-0.59,12.3,0.8,25.0,25.0,65.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh75,0.0,resident_01,room_0,Living Room,12,5,seated,0.9,0.0,-0.87,21.0,0.73,25.0,25.0,75.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh75,0.0,resident_02,room_1,Dining Room,20,5,seated,0.9,0.0,-1.08,29.6,0.7,25.0,25.0,75.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh75,0.0,resident_03,room_2,Primary Bedroom,28,6,seated,0.9,0.0,-0.14,5.4,0.79,25.0,26.0,75.0,0.08,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh75,0.0,resident_04,room_3,Kitchen,3,6,seated,0.8,0.0,-1.16,33.3,0.73,25.0,25.0,75.0,0.15,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh75,0.0,resident_05,room_4,Breakfast Nook,7,5,seated,0.9,0.0,-0.42,8.6,0.8,25.0,25.0,75.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh75,0.0,resident_06,room_5,Powder Room,15,5,seated,0.8,0.0,-0.42,8.7,0.82,25.0,25.0,75.0,0.1,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh75,0.0,resident_07,room_6,Study,25,5,seated,0.9,0.0,-0.33,7.3,0.81,25.0,25.0,75.0,0.12,300.0,40.0,,,
higher_clo_sedentary_t25p0_rh75,0.0,resident_08,room_11,Family Lounge West,12,10,seated,0.9,0.0,-0.27,6.5,0.82,25.0,25.0,75.0,0.12,300.0,40.0,,,
